"Date","Time","State.UnionTerritory","ConfirmedIndianNational","ConfirmedForeignNational","CFR","Recovery_Rate","Population_State","Cases_type","Cases_counts"
2020-11-12,"8:00 AM","Ladakh",NA,NA,1.21,85.76,289023,"Confirmed",7134
2020-11-12,"8:00 AM","Madhya Pradesh",NA,NA,1.7,93.67,85358965,"Confirmed",179951
2020-11-12,"8:00 AM","Maharashtra",NA,NA,2.63,92.23,123144223,"Confirmed",1731833
2020-11-12,"8:00 AM","Manipur",NA,NA,0.96,84.48,3091545,"Confirmed",20950
2020-11-12,"8:00 AM","Meghalaya",NA,NA,0.91,89.81,3366710,"Confirmed",10368
2020-11-12,"8:00 AM","Mizoram",NA,NA,0.06,82.91,1239244,"Confirmed",3242
2020-11-12,"8:00 AM","Nagaland",NA,NA,0.52,90.7,2249695,"Confirmed",9578
2020-11-12,"8:00 AM","Odisha",NA,NA,0.48,95.89,46356334,"Confirmed",305000
2020-11-12,"8:00 AM","Puducherry",NA,NA,1.68,95.34,1413542,"Confirmed",36114
2020-11-12,"8:00 AM","Punjab",NA,NA,3.15,93.08,30141373,"Confirmed",139184
2020-11-12,"8:00 AM","Rajasthan",NA,NA,0.93,91.24,81032689,"Confirmed",217151
2020-11-12,"8:00 AM","Sikkim",NA,NA,1.89,91.41,690251,"Confirmed",4344
2020-11-12,"8:00 AM","Tamil Nadu",NA,NA,1.52,95.99,77841267,"Confirmed",750409
2020-11-12,"8:00 AM","Telangana",NA,NA,0.55,92.65,39362732,"Confirmed",254666
2020-11-12,"8:00 AM","Tripura",NA,NA,1.13,95.1,4169794,"Confirmed",31765
2020-11-12,"8:00 AM","Uttarakhand",NA,NA,1.63,92.01,11250858,"Confirmed",66788
2020-11-12,"8:00 AM","Uttar Pradesh",NA,NA,1.45,94.07,237882725,"Confirmed",503159
2020-11-12,"8:00 AM","West Bengal",NA,NA,1.79,90.34,99609303,"Confirmed",416984
2020-11-13,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.35,95.01,NA,"Confirmed",4507
2020-11-13,"8:00 AM","Andhra Pradesh",NA,NA,0.8,96.74,53903393,"Confirmed",849705
2020-11-13,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,90.53,1570458,"Confirmed",15701
2020-11-13,"8:00 AM","Assam",NA,NA,0.46,97.26,35607039,"Confirmed",209835
2020-11-13,"8:00 AM","Bihar",NA,NA,0.52,96.91,124799926,"Confirmed",224524
2020-11-13,"8:00 AM","Chandigarh",NA,NA,1.57,91.98,1158473,"Confirmed",15543
2020-11-13,"8:00 AM","Chhattisgarh",NA,NA,1.22,89.13,29436231,"Confirmed",207740
2020-11-13,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99.3,NA,"Confirmed",3278
2020-11-13,"8:00 AM","Delhi",NA,NA,1.57,89.2,18710922,"Confirmed",467028
2020-11-13,"8:00 AM","Goa",NA,NA,1.44,94.77,1586250,"Confirmed",45605
2020-11-13,"8:00 AM","Gujarat",NA,NA,2.05,91.29,63872399,"Confirmed",184964
2020-11-13,"8:00 AM","Haryana",NA,NA,1.02,89.21,28204692,"Confirmed",193111
2020-11-13,"8:00 AM","Himachal Pradesh",NA,NA,1.46,76.67,7451955,"Confirmed",28183
2020-11-13,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,92.92,13606320,"Confirmed",100968
2020-11-13,"8:00 AM","Jharkhand",NA,NA,0.87,95.65,NA,"Confirmed",105493
2020-11-13,"8:00 AM","Karnataka",NA,NA,1.34,95.21,67562686,"Confirmed",855912
2020-11-13,"8:00 AM","Kerala",NA,NA,0.35,84.31,35699443,"Confirmed",508256
2020-11-13,"8:00 AM","Ladakh",NA,NA,1.23,85.3,289023,"Confirmed",7211
2020-11-13,"8:00 AM","Madhya Pradesh",NA,NA,1.69,93.52,85358965,"Confirmed",180997
2020-11-13,"8:00 AM","Maharashtra",NA,NA,2.63,92.44,123144223,"Confirmed",1736329
2020-11-13,"8:00 AM","Manipur",NA,NA,0.98,84.34,3091545,"Confirmed",21211
2020-11-13,"8:00 AM","Meghalaya",NA,NA,0.93,89.13,3366710,"Confirmed",10511
2020-11-13,"8:00 AM","Mizoram",NA,NA,0.06,82.77,1239244,"Confirmed",3309
2020-11-13,"8:00 AM","Nagaland",NA,NA,0.52,91.27,2249695,"Confirmed",9615
2020-11-13,"8:00 AM","Odisha",NA,NA,0.48,96,46356334,"Confirmed",305986
2020-11-13,"8:00 AM","Puducherry",NA,NA,1.68,95.36,1413542,"Confirmed",36179
2020-11-13,"8:00 AM","Punjab",NA,NA,3.15,92.96,30141373,"Confirmed",139869
2020-11-13,"8:00 AM","Rajasthan",NA,NA,0.93,91.16,81032689,"Confirmed",219327
2020-11-13,"8:00 AM","Sikkim",NA,NA,1.95,92.01,690251,"Confirmed",4368
2020-11-13,"8:00 AM","Tamil Nadu",NA,NA,1.52,96.04,77841267,"Confirmed",752521
2020-11-13,"8:00 AM","Telangana",NA,NA,0.55,92.77,39362732,"Confirmed",255663
2020-11-13,"8:00 AM","Tripura",NA,NA,1.13,95.2,4169794,"Confirmed",31841
2020-11-13,"8:00 AM","Uttarakhand",NA,NA,1.63,92.19,11250858,"Confirmed",67239
2020-11-13,"8:00 AM","Uttar Pradesh",NA,NA,1.44,94.01,237882725,"Confirmed",505426
2020-11-13,"8:00 AM","West Bengal",NA,NA,1.78,90.57,99609303,"Confirmed",420840
2020-11-14,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.35,95.26,NA,"Confirmed",4518
2020-11-14,"8:00 AM","Andhra Pradesh",NA,NA,0.8,96.82,53903393,"Confirmed",851298
2020-11-14,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,90.87,1570458,"Confirmed",15758
2020-11-14,"8:00 AM","Assam",NA,NA,0.46,97.45,35607039,"Confirmed",210068
2020-11-14,"8:00 AM","Bihar",NA,NA,0.52,96.97,124799926,"Confirmed",225124
2020-11-14,"8:00 AM","Chandigarh",NA,NA,1.57,91.97,1158473,"Confirmed",15636
2020-11-14,"8:00 AM","Chhattisgarh",NA,NA,1.22,89.6,29436231,"Confirmed",209288
2020-11-14,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99.33,NA,"Confirmed",3281
2020-11-14,"8:00 AM","Delhi",NA,NA,1.56,89.1,18710922,"Confirmed",474830
2020-11-14,"8:00 AM","Goa",NA,NA,1.44,94.81,1586250,"Confirmed",45761
2020-11-14,"8:00 AM","Gujarat",NA,NA,2.04,91.31,63872399,"Confirmed",186116
2020-11-14,"8:00 AM","Haryana",NA,NA,1.02,89.06,28204692,"Confirmed",195799
2020-11-14,"8:00 AM","Himachal Pradesh",NA,NA,1.46,75.31,7451955,"Confirmed",29008
2020-11-14,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,92.89,13606320,"Confirmed",101594
2020-11-14,"8:00 AM","Jharkhand",NA,NA,0.87,96.02,NA,"Confirmed",105781
2020-11-14,"8:00 AM","Karnataka",NA,NA,1.34,95.39,67562686,"Confirmed",857928
2020-11-14,"8:00 AM","Kerala",NA,NA,0.35,84.57,35699443,"Confirmed",514060
2020-11-14,"8:00 AM","Ladakh",NA,NA,1.22,85.21,289023,"Confirmed",7291
2020-11-14,"8:00 AM","Madhya Pradesh",NA,NA,1.69,93.43,85358965,"Confirmed",182045
2020-11-14,"8:00 AM","Maharashtra",NA,NA,2.63,92.48,123144223,"Confirmed",1740461
2020-11-14,"8:00 AM","Manipur",NA,NA,0.99,84.69,3091545,"Confirmed",21425
2020-11-14,"8:00 AM","Meghalaya",NA,NA,0.93,89.36,3366710,"Confirmed",10581
2020-11-14,"8:00 AM","Mizoram",NA,NA,0.09,82.9,1239244,"Confirmed",3368
2020-11-14,"8:00 AM","Nagaland",NA,NA,0.54,91.92,2249695,"Confirmed",9638
2020-11-14,"8:00 AM","Odisha",NA,NA,0.49,96.17,46356334,"Confirmed",307004
2020-11-14,"8:00 AM","Puducherry",NA,NA,1.68,95.36,1413542,"Confirmed",36252
2020-11-14,"8:00 AM","Punjab",NA,NA,3.15,92.75,30141373,"Confirmed",140605
2020-11-14,"8:00 AM","Rajasthan",NA,NA,0.92,91.1,81032689,"Confirmed",221471
2020-11-14,"8:00 AM","Sikkim",NA,NA,1.95,91.42,690251,"Confirmed",4415
2020-11-14,"8:00 AM","Tamil Nadu",NA,NA,1.52,96.13,77841267,"Confirmed",754460
2020-11-14,"8:00 AM","Telangana",NA,NA,0.55,93.06,39362732,"Confirmed",256713
2020-11-14,"8:00 AM","Tripura",NA,NA,1.13,95.28,4169794,"Confirmed",31919
2020-11-14,"8:00 AM","Uttarakhand",NA,NA,1.62,92.02,11250858,"Confirmed",67706
2020-11-14,"8:00 AM","Uttar Pradesh",NA,NA,1.44,94.01,237882725,"Confirmed",507602
2020-11-14,"8:00 AM","West Bengal",NA,NA,1.78,90.8,99609303,"Confirmed",424675
2020-11-15,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.35,95.32,NA,"Confirmed",4527
2020-11-15,"8:00 AM","Andhra Pradesh",NA,NA,0.8,96.88,53903393,"Confirmed",852955
2020-11-15,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,91.32,1570458,"Confirmed",15792
2020-11-15,"8:00 AM","Assam",NA,NA,0.46,97.66,35607039,"Confirmed",210175
2020-11-15,"8:00 AM","Bihar",NA,NA,0.52,96.94,124799926,"Confirmed",225595
2020-11-15,"8:00 AM","Chandigarh***",NA,NA,1.57,91.97,NA,"Confirmed",15636
2020-11-15,"8:00 AM","Chhattisgarh",NA,NA,1.22,89.6,29436231,"Confirmed",210004
2020-11-15,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99.33,NA,"Confirmed",3285
2020-11-15,"8:00 AM","Delhi",NA,NA,1.56,89.22,18710922,"Confirmed",482170
2020-11-15,"8:00 AM","Goa",NA,NA,1.44,94.96,1586250,"Confirmed",45845
2020-11-15,"8:00 AM","Gujarat",NA,NA,2.03,91.29,63872399,"Confirmed",187240
2020-11-15,"8:00 AM","Haryana",NA,NA,1.02,89.11,28204692,"Confirmed",197917
2020-11-15,"8:00 AM","Himachal Pradesh",NA,NA,1.47,75.63,7451955,"Confirmed",29330
2020-11-15,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,92.85,13606320,"Confirmed",102159
2020-11-15,"8:00 AM","Jharkhand",NA,NA,0.87,96.19,NA,"Confirmed",105935
2020-11-15,"8:00 AM","Karnataka",NA,NA,1.34,95.41,67562686,"Confirmed",860082
2020-11-15,"8:00 AM","Kerala",NA,NA,0.36,84.84,35699443,"Confirmed",520417
2020-11-15,"8:00 AM","Ladakh",NA,NA,1.21,85.49,289023,"Confirmed",7356
2020-11-15,"8:00 AM","Madhya Pradesh",NA,NA,1.68,93.4,85358965,"Confirmed",183057
2020-11-15,"8:00 AM","Maharashtra",NA,NA,2.63,92.41,123144223,"Confirmed",1744698
2020-11-15,"8:00 AM","Manipur",NA,NA,1.01,84.74,3091545,"Confirmed",21636
2020-11-15,"8:00 AM","Meghalaya",NA,NA,0.94,89.52,3366710,"Confirmed",10632
2020-11-15,"8:00 AM","Mizoram",NA,NA,0.12,83.11,1239244,"Confirmed",3393
2020-11-15,"8:00 AM","Nagaland",NA,NA,0.53,91.19,2249695,"Confirmed",9750
2020-11-15,"8:00 AM","Odisha",NA,NA,0.49,96.3,46356334,"Confirmed",307906
2020-11-15,"8:00 AM","Puducherry",NA,NA,1.67,95.42,1413542,"Confirmed",36299
2020-11-15,"8:00 AM","Punjab***",NA,NA,3.15,92.75,NA,"Confirmed",140605
2020-11-15,"8:00 AM","Rajasthan",NA,NA,0.92,91.01,81032689,"Confirmed",223633
2020-11-15,"8:00 AM","Sikkim",NA,NA,1.95,91.4,690251,"Confirmed",4456
2020-11-15,"8:00 AM","Tamil Nadu",NA,NA,1.52,96.22,77841267,"Confirmed",756372
2020-11-15,"8:00 AM","Telangana",NA,NA,0.55,93.46,39362732,"Confirmed",257374
2020-11-15,"8:00 AM","Tripura",NA,NA,1.13,95.41,4169794,"Confirmed",31945
2020-11-15,"8:00 AM","Uttarakhand",NA,NA,1.62,91.88,11250858,"Confirmed",68002
2020-11-15,"8:00 AM","Uttar Pradesh",NA,NA,1.44,93.98,237882725,"Confirmed",509903
2020-11-15,"8:00 AM","West Bengal",NA,NA,1.78,91.04,99609303,"Confirmed",428498
2020-11-16,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.34,95.46,NA,"Confirmed",4536
2020-11-16,"8:00 AM","Andhra Pradesh",NA,NA,0.8,97.01,53903393,"Confirmed",854011
2020-11-16,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,91.7,1570458,"Confirmed",15812
2020-11-16,"8:00 AM","Assam",NA,NA,0.46,97.8,35607039,"Confirmed",210268
2020-11-16,"8:00 AM","Bihar",NA,NA,0.52,97.06,124799926,"Confirmed",225901
2020-11-16,"8:00 AM","Chandigarh",NA,NA,1.57,91.55,1158473,"Confirmed",15804
2020-11-16,"8:00 AM","Chhattisgarh",NA,NA,1.22,89.71,29436231,"Confirmed",210534
2020-11-16,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99.27,NA,"Confirmed",3291
2020-11-16,"8:00 AM","Delhi",NA,NA,1.57,90.19,18710922,"Confirmed",485405
2020-11-16,"8:00 AM","Goa",NA,NA,1.44,95.1,1586250,"Confirmed",45903
2020-11-16,"8:00 AM","Gujarat",NA,NA,2.02,91.3,63872399,"Confirmed",188310
2020-11-16,"8:00 AM","Haryana",NA,NA,1.01,89.21,28204692,"Confirmed",199874
2020-11-16,"8:00 AM","Himachal Pradesh",NA,NA,1.49,75.36,7451955,"Confirmed",29713
2020-11-16,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,92.91,13606320,"Confirmed",102619
2020-11-16,"8:00 AM","Jharkhand",NA,NA,0.87,96.35,NA,"Confirmed",106064
2020-11-16,"8:00 AM","Karnataka",NA,NA,1.34,95.51,67562686,"Confirmed",861647
2020-11-16,"8:00 AM","Kerala",NA,NA,0.36,85.37,35699443,"Confirmed",524998
2020-11-16,"8:00 AM","Ladakh",NA,NA,1.2,86.33,289023,"Confirmed",7396
2020-11-16,"8:00 AM","Madhya Pradesh",NA,NA,1.68,93.35,85358965,"Confirmed",183927
2020-11-16,"8:00 AM","Maharashtra",NA,NA,2.63,92.45,123144223,"Confirmed",1747242
2020-11-16,"8:00 AM","Manipur",NA,NA,1.01,85.01,3091545,"Confirmed",21871
2020-11-16,"8:00 AM","Meghalaya",NA,NA,0.94,89.96,3366710,"Confirmed",10665
2020-11-16,"8:00 AM","Mizoram",NA,NA,0.12,84.69,1239244,"Confirmed",3396
2020-11-16,"8:00 AM","Nagaland",NA,NA,0.53,90.17,2249695,"Confirmed",9885
2020-11-16,"8:00 AM","Odisha",NA,NA,0.49,96.5,46356334,"Confirmed",308659
2020-11-16,"8:00 AM","Puducherry",NA,NA,1.67,95.62,1413542,"Confirmed",36324
2020-11-16,"8:00 AM","Punjab",NA,NA,3.15,92.78,30141373,"Confirmed",141658
2020-11-16,"8:00 AM","Rajasthan",NA,NA,0.91,90.96,81032689,"Confirmed",225817
2020-11-16,"8:00 AM","Sikkim",NA,NA,1.98,91.71,690251,"Confirmed",4498
2020-11-16,"8:00 AM","Tamil Nadu",NA,NA,1.51,96.32,77841267,"Confirmed",758191
2020-11-16,"8:00 AM","Telangana",NA,NA,0.55,93.88,39362732,"Confirmed",257876
2020-11-16,"8:00 AM","Tripura",NA,NA,1.14,95.6,4169794,"Confirmed",31962
2020-11-16,"8:00 AM","Uttarakhand",NA,NA,1.62,91.69,11250858,"Confirmed",68215
2020-11-16,"8:00 AM","Uttar Pradesh",NA,NA,1.44,94.07,237882725,"Confirmed",511304
2020-11-16,"8:00 AM","West Bengal",NA,NA,1.78,91.43,99609303,"Confirmed",431551
2020-11-17,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.34,95.37,NA,"Confirmed",4557
2020-11-17,"8:00 AM","Andhra Pradesh",NA,NA,0.81,97.1,53903393,"Confirmed",854764
2020-11-17,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,91.93,1570458,"Confirmed",15868
2020-11-17,"8:00 AM","Assam",NA,NA,0.46,97.9,35607039,"Confirmed",210454
2020-11-17,"8:00 AM","Bihar",NA,NA,0.53,97.17,124799926,"Confirmed",226417
2020-11-17,"8:00 AM","Chandigarh",NA,NA,1.57,91.8,1158473,"Confirmed",15886
2020-11-17,"8:00 AM","Chhattisgarh",NA,NA,1.23,89.99,29436231,"Confirmed",211644
2020-11-17,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99.36,NA,"Confirmed",3294
2020-11-17,"8:00 AM","Delhi",NA,NA,1.58,90.22,18710922,"Confirmed",489202
2020-11-17,"8:00 AM","Goa",NA,NA,1.44,95.47,1586250,"Confirmed",46028
2020-11-17,"8:00 AM","Gujarat",NA,NA,2.01,91.41,63872399,"Confirmed",189236
2020-11-17,"8:00 AM","Haryana",NA,NA,1.01,89.42,28204692,"Confirmed",202027
2020-11-17,"8:00 AM","Himachal Pradesh",NA,NA,1.49,76.04,7451955,"Confirmed",30156
2020-11-17,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,93.02,13606320,"Confirmed",103009
2020-11-17,"8:00 AM","Jharkhand",NA,NA,0.87,96.53,NA,"Confirmed",106230
2020-11-17,"8:00 AM","Karnataka",NA,NA,1.34,95.63,67562686,"Confirmed",862804
2020-11-17,"8:00 AM","Kerala",NA,NA,0.36,86.18,35699443,"Confirmed",527708
2020-11-17,"8:00 AM","Ladakh",NA,NA,1.24,86.16,289023,"Confirmed",7493
2020-11-17,"8:00 AM","Madhya Pradesh",NA,NA,1.68,93.45,85358965,"Confirmed",184524
2020-11-17,"8:00 AM","Maharashtra",NA,NA,2.63,92.49,123144223,"Confirmed",1749777
2020-11-17,"8:00 AM","Manipur",NA,NA,1.02,85.41,3091545,"Confirmed",22049
2020-11-17,"8:00 AM","Meghalaya",NA,NA,0.94,90.34,3366710,"Confirmed",10706
2020-11-17,"8:00 AM","Mizoram",NA,NA,0.15,84.64,1239244,"Confirmed",3444
2020-11-17,"8:00 AM","Nagaland",NA,NA,0.53,89.37,2249695,"Confirmed",10025
2020-11-17,"8:00 AM","Odisha",NA,NA,0.5,96.69,46356334,"Confirmed",309408
2020-11-17,"8:00 AM","Puducherry",NA,NA,1.67,95.84,1413542,"Confirmed",36337
2020-11-17,"8:00 AM","Punjab",NA,NA,3.15,92.9,30141373,"Confirmed",142082
2020-11-17,"8:00 AM","Rajasthan",NA,NA,0.91,90.89,81032689,"Confirmed",227986
2020-11-17,"8:00 AM","Sikkim",NA,NA,2.01,91.51,690251,"Confirmed",4521
2020-11-17,"8:00 AM","Tamil Nadu",NA,NA,1.51,96.41,77841267,"Confirmed",759916
2020-11-17,"8:00 AM","Telangana",NA,NA,0.54,94.15,39362732,"Confirmed",258828
2020-11-17,"8:00 AM","Tripura",NA,NA,1.14,95.61,4169794,"Confirmed",32039
2020-11-17,"8:00 AM","Uttarakhand",NA,NA,1.63,92.26,11250858,"Confirmed",68458
2020-11-17,"8:00 AM","Uttar Pradesh",NA,NA,1.44,94.15,237882725,"Confirmed",512850
2020-11-17,"8:00 AM","West Bengal",NA,NA,1.78,91.81,99609303,"Confirmed",434563
2020-11-18,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.33,95.39,NA,"Confirmed",4574
2020-11-18,"8:00 AM","Andhra Pradesh",NA,NA,0.8,97.21,53903393,"Confirmed",856159
2020-11-18,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,92.08,1570458,"Confirmed",15904
2020-11-18,"8:00 AM","Assam",NA,NA,0.46,97.96,35607039,"Confirmed",210696
2020-11-18,"8:00 AM","Bihar",NA,NA,0.53,97.2,124799926,"Confirmed",227018
2020-11-18,"8:00 AM","Chandigarh",NA,NA,1.57,92.02,1158473,"Confirmed",16022
2020-11-18,"8:00 AM","Chhattisgarh",NA,NA,1.23,90.07,29436231,"Confirmed",213365
2020-11-18,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99.3,NA,"Confirmed",3297
2020-11-18,"8:00 AM","Delhi",NA,NA,1.58,89.95,18710922,"Confirmed",495598
2020-11-18,"8:00 AM","Goa",NA,NA,1.44,95.56,1586250,"Confirmed",46182
2020-11-18,"8:00 AM","Gujarat",NA,NA,2,91.45,63872399,"Confirmed",190361
2020-11-18,"8:00 AM","Haryana",NA,NA,1.01,89.62,28204692,"Confirmed",204477
2020-11-18,"8:00 AM","Himachal Pradesh",NA,NA,1.5,76.47,7451955,"Confirmed",30740
2020-11-18,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,93.06,13606320,"Confirmed",103581
2020-11-18,"8:00 AM","Jharkhand",NA,NA,0.87,96.62,NA,"Confirmed",106491
2020-11-18,"8:00 AM","Karnataka",NA,NA,1.34,95.73,67562686,"Confirmed",864140
2020-11-18,"8:00 AM","Kerala",NA,NA,0.36,86.48,35699443,"Confirmed",533500
2020-11-18,"8:00 AM","Ladakh",NA,NA,1.24,86.46,289023,"Confirmed",7563
2020-11-18,"8:00 AM","Madhya Pradesh",NA,NA,1.67,93.44,85358965,"Confirmed",185446
2020-11-18,"8:00 AM","Maharashtra",NA,NA,2.63,92.64,123144223,"Confirmed",1752509
2020-11-18,"8:00 AM","Manipur",NA,NA,1.01,85.85,3091545,"Confirmed",22208
2020-11-18,"8:00 AM","Meghalaya",NA,NA,0.95,92.25,3366710,"Confirmed",10791
2020-11-18,"8:00 AM","Mizoram",NA,NA,0.14,85.38,1239244,"Confirmed",3481
2020-11-18,"8:00 AM","Nagaland",NA,NA,0.52,88.31,2249695,"Confirmed",10188
2020-11-18,"8:00 AM","Odisha",NA,NA,0.5,96.91,46356334,"Confirmed",310052
2020-11-18,"8:00 AM","Puducherry",NA,NA,1.67,96.01,1413542,"Confirmed",36409
2020-11-18,"8:00 AM","Punjab",NA,NA,3.16,92.76,30141373,"Confirmed",142597
2020-11-18,"8:00 AM","Rajasthan",NA,NA,0.91,90.82,81032689,"Confirmed",230180
2020-11-18,"8:00 AM","Sikkim",NA,NA,2.02,91.12,690251,"Confirmed",4548
2020-11-18,"8:00 AM","Tamil Nadu",NA,NA,1.51,96.51,77841267,"Confirmed",761568
2020-11-18,"8:00 AM","Telangana",NA,NA,0.54,94.42,39362732,"Confirmed",259776
2020-11-18,"8:00 AM","Tripura",NA,NA,1.13,95.76,4169794,"Confirmed",32112
2020-11-18,"8:00 AM","Uttarakhand",NA,NA,1.62,92.33,11250858,"Confirmed",68887
2020-11-18,"8:00 AM","Uttar Pradesh",NA,NA,1.44,94.25,237882725,"Confirmed",514270
2020-11-18,"8:00 AM","West Bengal",NA,NA,1.77,92.04,99609303,"Confirmed",438217
2020-11-19,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.33,95.32,NA,"Confirmed",4593
2020-11-19,"8:00 AM","Andhra Pradesh",NA,NA,0.8,97.27,53903393,"Confirmed",857395
2020-11-19,"8:00 AM","Arunachal Pradesh",NA,NA,0.3,92.29,1570458,"Confirmed",15945
2020-11-19,"8:00 AM","Assam",NA,NA,0.46,97.98,35607039,"Confirmed",210865
2020-11-19,"8:00 AM","Bihar",NA,NA,0.53,97.12,124799926,"Confirmed",227822
2020-11-19,"8:00 AM","Chandigarh",NA,NA,1.56,91.75,1158473,"Confirmed",16167
2020-11-19,"8:00 AM","Chhattisgarh",NA,NA,1.23,90.06,29436231,"Confirmed",215413
2020-11-19,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99.06,NA,"Confirmed",3305
2020-11-19,"8:00 AM","Delhi",NA,NA,1.58,89.98,18710922,"Confirmed",503084
2020-11-19,"8:00 AM","Goa",NA,NA,1.45,95.61,1586250,"Confirmed",46344
2020-11-19,"8:00 AM","Gujarat",NA,NA,1.99,91.5,63872399,"Confirmed",191642
2020-11-19,"8:00 AM","Haryana",NA,NA,1.01,89.55,28204692,"Confirmed",207039
2020-11-19,"8:00 AM","Himachal Pradesh",NA,NA,1.51,76.51,7451955,"Confirmed",31401
2020-11-19,"8:00 AM","Jammu and Kashmir",NA,NA,1.55,93.1,13606320,"Confirmed",104155
2020-11-19,"8:00 AM","Jharkhand",NA,NA,0.88,96.65,NA,"Confirmed",106742
2020-11-19,"8:00 AM","Karnataka",NA,NA,1.34,95.76,67562686,"Confirmed",865931
2020-11-19,"8:00 AM","Kerala",NA,NA,0.36,86.76,35699443,"Confirmed",539919
2020-11-19,"8:00 AM","Ladakh",NA,NA,1.23,86.65,289023,"Confirmed",7623
2020-11-19,"8:00 AM","Madhya Pradesh",NA,NA,1.67,93.33,85358965,"Confirmed",186655
2020-11-19,"8:00 AM","Maharashtra",NA,NA,2.63,92.75,123144223,"Confirmed",1757520
2020-11-19,"8:00 AM","Manipur",NA,NA,1.04,86.29,3091545,"Confirmed",22318
2020-11-19,"8:00 AM","Meghalaya",NA,NA,0.95,92.13,3366710,"Confirmed",10870
2020-11-19,"8:00 AM","Mizoram",NA,NA,0.14,85.99,1239244,"Confirmed",3513
2020-11-19,"8:00 AM","Nagaland",NA,NA,0.52,87.37,2249695,"Confirmed",10366
2020-11-19,"8:00 AM","Odisha",NA,NA,0.51,97.06,46356334,"Confirmed",310920
2020-11-19,"8:00 AM","Puducherry",NA,NA,1.67,96.4,1413542,"Confirmed",36465
2020-11-19,"8:00 AM","Punjab",NA,NA,3.17,92.69,30141373,"Confirmed",143395
2020-11-19,"8:00 AM","Rajasthan",NA,NA,0.9,90.71,81032689,"Confirmed",232358
2020-11-19,"8:00 AM","Sikkim",NA,NA,2.08,91.37,690251,"Confirmed",4577
2020-11-19,"8:00 AM","Tamil Nadu",NA,NA,1.51,96.59,77841267,"Confirmed",763282
2020-11-19,"8:00 AM","Telangana",NA,NA,0.54,94.59,39362732,"Confirmed",260834
2020-11-19,"8:00 AM","Tripura",NA,NA,1.13,95.78,4169794,"Confirmed",32217
2020-11-19,"8:00 AM","Uttarakhand",NA,NA,1.63,92.39,11250858,"Confirmed",69307
2020-11-19,"8:00 AM","Uttar Pradesh",NA,NA,1.44,94.31,237882725,"Confirmed",516616
2020-11-19,"8:00 AM","West Bengal",NA,NA,1.77,92.28,99609303,"Confirmed",441885
2020-11-20,"8:00 AM","Andaman and Nicobar Islands",NA,NA,1.32,95.53,NA,"Confirmed",4604
2020-11-20,"8:00 AM","Andhra Pradesh",NA,NA,0.8,97.33,53903393,"Confirmed",858711
2020-11-20,"8:00 AM","Arunachal Pradesh",NA,NA,0.31,92.64,1570458,"Confirmed",15976
2020-11-20,"8:00 AM","Assam",NA,NA,0.46,98.03,35607039,"Confirmed",211040
2020-11-20,"8:00 AM","Bihar",NA,NA,0.53,97.12,124799926,"Confirmed",228511
2020-11-20,"8:00 AM","Chandigarh",NA,NA,1.56,91.67,1158473,"Confirmed",16322
2020-11-20,"8:00 AM","Chhattisgarh",NA,NA,1.23,89.85,29436231,"Confirmed",217562
2020-11-20,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0.06,99,NA,"Confirmed",3307
2020-11-20,"8:00 AM","Delhi",NA,NA,1.57,89.96,18710922,"Confirmed",510630
2020-11-20,"8:00 AM","Goa",NA,NA,1.44,95.67,1586250,"Confirmed",46480
2020-11-20,"8:00 AM","Gujarat",NA,NA,1.98,91.45,63872399,"Confirmed",192982
2020-11-20,"8:00 AM","Haryana",NA,NA,1.01,89.63,28204692,"Confirmed",209251
2020-11-20,"8:00 AM","Himachal Pradesh",NA,NA,1.52,76.81,7451955,"Confirmed",32197
