"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29"
"Saudi Arabia",-0.0795646466677953,0.0358474322084668,-0.018481607885423,-0.025937778840607,-0.0444433881540728,-0.0238195087938609,0.0148252734422269,0.0486714899130354,-0.00582604296305782,-0.0437716401120498,-0.0185521702151425,0.0244857665923249,0.0817258430369622,0.00497433161231967,-0.0158206156129754,0.0381921989468933,-0.105938135721057,-0.00251651786024093,0.00556655701406235,-0.0122136295966491,0.0477182999804313,-0.0154442562667606,-0.0301775700091447,-0.0192467067408078,-0.0381553192435415,-0.0257162471692198,0.0906647405693349,-0.0640995162806629,-0.0581392584669767
"Syria",-0.0763640704777477,0.0393544126783884,-0.046198560471508,-0.0347166245417934,-0.0382251345400692,-0.0765076315822659,-0.0132252945956889,0.00752510457320827,-0.039915978381905,0.0121067716916831,-0.0254092948819769,-0.0177408963935866,0.0514010559474879,-0.0108037704093202,-0.0148297598333594,-0.0199516965808991,-0.054326056099132,-0.051414672015472,0.0252423934517978,-0.0315013157739681,0.0565787218302958,0.00822411309598208,0.0347481520477279,0.0256833740991541,-0.0105719666303062,0.03478195309849,-0.0364562457273638,-0.0342053593508794,-0.127922581459763
"Turkey",-0.0625279815444642,-0.0467107671761033,-0.148476154486392,-0.0593785919542907,0.0265233868975769,0.0666348238190253,-0.0184405872111973,0.000569348933505617,0.0047309238573001,0.119925868303274,0.101339424907522,0.0633711667426183,-0.0737998914474804,0.0141178832873314,-0.0733656114036281,0.0628164392226036,0.0287775986863251,0.0742327961003773,0.267217322917336,-0.0340792628511983,0.104186350925861,0.18655447826039,0.217016045876936,-0.115232228201634,0.00474702335216963,0.0850492946031205,-0.0920888856023545,-0.00463019739156656,-0.0773064891686247
"Lesotho",-0.0798558281620701,-0.00111648959301118,0.0146751730594815,0.0161480622060859,-0.0812032007087241,0.0496734214606012,0.0221096112668947,-0.0358381699939355,0.00093801345092419,-0.00789444476865019,-0.124110008830002,-0.0764495273240098,0.0108182740770933,-0.0438078620238928,0.0163633412412315,-0.0336665583242921,0.0562172137766785,-0.102224440638204,-0.028081697197276,-0.0335240863186348,-0.0279588485844854,0.0440740992070538,0.0121083400667437,0.127555126808376,0.0833039633721176,0.102301515298009,0.0912904436828016,-0.0735254764777653,0.0925370003793621
"Malta",-0.0701624219520751,-0.0030537372538906,-0.0678945030073898,0.0126303481847298,0.0172195540753701,-0.00474658418343022,-0.000865358054935779,-0.0327565032631158,-0.0991024047356384,0.0520098882599739,0.0787684369657282,0.0123459529417353,0.0115270964560728,-0.138665628737958,0.0208325134238578,-0.1544060474297,-0.00765216303605137,0.0705514601653338,0.227158247985338,-0.0570905455364648,0.113807194181152,-0.0396756196983308,-0.0372386695520487,0.0527955611269616,-0.0291212183821003,0.00874564218690987,-0.0531711247142642,-0.0571807964189384,0.0473792904451115
"Trinidad & Tobago",-0.081832877492395,0.03159830768708,-0.0095145985369294,0.0170296248650362,-0.0115096639425409,-0.00187521127488019,-0.0431674104502526,-0.00525018652707364,-0.039182019661644,-0.0195430252270446,0.0258155469892878,0.0224659585127013,0.00286733211927264,-0.0111693362229749,-0.0167306392551336,-0.0103216943165331,-0.0123293798085826,-0.00307978745413556,-0.03615215164408,0.0452501493815917,0.00349636518907037,-0.0527771659406994,-0.0343850309177069,0.11035666012894,-0.0392052668638875,0.0339938832876849,0.00567167666537263,-0.0310950652589672,-0.00188944205838188
"Czechoslovakia",-0.0629953034126803,0.0622247483362101,-0.0191412393509292,-0.161288698156162,0.114916476727314,-0.0729323758053932,0.178763002870685,-0.307728818088961,-0.143740358870786,-0.0995137980790098,-0.0364944296423656,-0.0619333285710427,0.0473314305255604,-0.00681758896086745,-0.253831462322169,-0.0443469751111988,-0.015871417765062,0.124322717425142,0.11417468485723,0.106466002320846,-0.241799078671751,-0.0525389276890523,0.128062884843818,-0.136731463914084,-0.220077704024051,-0.199117065391819,0.231778138435018,-0.151857481015693,0.216767805625852
"San Marino",-0.0536847949678147,-0.15952354893978,0.0956425130045026,-0.155507572771623,0.107072552093059,-0.00667814580991128,-0.0885085190286648,0.0116747949217448,-0.0180577484899541,-0.216848582489911,0.0603668045934105,-0.0437250725771993,-0.0193972463548535,-0.0941823777210559,0.0553490228160318,-0.0420801703725456,0.109175938912937,-0.0540634672390193,0.0736282928793802,0.0702493724525517,0.0941072064195905,-0.0663308677785821,-0.0390488808609497,-0.140385580465487,-0.0579655222523405,0.0235241413893393,-0.068923988997069,-0.0934670573887525,-0.0691749023884795
"Uzbekistan",-0.0651532983137193,-0.124191952596193,0.11639151325655,-0.206509044727322,-0.00660177199112153,0.0770419584358501,-0.167360951681424,-0.10451591957683,0.102571235054126,0.15665508691332,0.0326656452435395,0.101597805950119,-0.104027426486756,0.0841459377002229,-0.0851023740522339,-0.0514247786477489,-0.0825283789490994,-0.0977874922544995,-0.160639456337714,-0.00494193990629232,-0.096214767002671,0.114792670020507,-0.0197056545245369,-0.0391994007902709,0.0105201025341264,-0.0867332349745434,0.110847020136449,0.0612819920475388,-0.114526078089259
"Mauritius",-0.0828840006356438,0.019831045353781,-0.0159146948698808,-0.00568650336296558,-0.0419055333121681,0.0522870445279958,0.0211030652561737,-0.0409893714023181,0.0513587276890548,0.0521253743379527,0.0302377885956448,-0.00202376660675399,0.0223197099955631,0.0774146625262978,-0.0566731906837559,-0.0568211890591425,-0.00536801023948293,-0.0679108076480553,-0.00514944829364499,-0.0316978967106107,0.00137471183083259,0.0937679746414906,-0.144569917163755,-0.00719495740597539,0.0440881161255739,0.0826526968945055,0.0365368014411233,-0.0328287569633374,0.039843385296744
"Palau",-0.03245321414353,-0.0501713748192576,0.213854465326003,0.125631038431844,0.183447219199711,0.0622860990603296,-0.213203999366755,-0.129278575707821,0.099846174293528,-0.0242610074190385,0.0851585810361161,-0.169145786785039,0.0256861323372816,0.0129943821684048,-0.0303205983955924,0.280638796978387,-0.000458547025701727,0.0663541933437674,0.304794469174605,-0.138862997167319,-0.0697039273754256,0.123047859646314,-0.16835678930301,-0.0194578981635363,0.0465507618603558,-0.0678869076776088,0.19784493266877,-0.0485466114495871,-0.0743844605496807
"India",-0.0732747695571748,0.0412976119665819,-0.0635010360069802,-0.0123592511472889,-0.019341119561508,-0.0158238440926335,-0.0860919503354553,-0.0397790530439675,-0.110937279767772,0.155979409947338,0.0141784570629587,0.102014176735181,0.0804321824263918,0.187570961063778,-0.0380896293731233,0.126355859757698,0.0656007707225784,-0.101575720332462,-0.0179990884215086,-0.0018142938735038,0.122967214192319,0.0327419323797414,-0.180486167027947,-0.225227871083536,0.0351694480804748,0.159575152308281,0.0921544904775533,-0.111020718704918,-0.0171490306277428
"Botswana",-0.0809250053108129,0.00840386180044712,0.0157506419703339,-0.00104016017929598,-0.0512048885166532,0.0517667741289453,0.0261207616825574,-0.0172108375485836,0.0443411614324863,-0.0250774922997554,-0.0921195985919699,-0.0550942465252495,0.0136254367672013,0.00605708634027197,0.0499929021714722,-0.0758630348009573,0.0443773762648541,-0.0194350246524503,0.0125649598563127,-0.026375479375504,-0.035757645434101,-0.0232399636369486,-0.0336624096022458,0.00719011487686553,0.0903125969432316,0.0288942651021311,-0.00427189359454399,0.00306100425216549,0.0736518523654009
"Costa Rica",-0.0729197983849766,0.0285453787742748,0.0539869882937704,0.101208250240582,0.0131647333663417,0.0174490818145449,0.068611500246678,0.0556035983609072,0.0559638379301618,-0.00205014383586086,0.000620541933470283,0.0467452697674162,-0.0402747169566315,0.0507261135690972,-0.0459658053103057,0.0365165159121601,-0.017152609526426,0.0445755525885258,0.00281854035845101,-0.0687574851313595,-0.114427592521703,-0.0844267666357657,-0.0236953849947156,-0.00712237458899695,0.0725229915450567,-0.0943176612668698,-0.0729217843842859,-0.0910300886958187,-0.0276416132761369
"El Salvador",-0.0741259877303318,0.0270693799307376,0.0423565429118034,0.0659829321287192,-0.00564791302330725,0.0546890936402071,0.067766506955407,0.0302479006141482,-0.0343683572291077,0.0425967246635171,0.0353653807258361,0.0982262511389786,-0.0216700035041059,0.00888870281723948,-0.0451850242736343,-0.0113281380571521,-0.0227956476430262,-0.000158769650419845,0.0416108015648127,-0.0380308332508898,-0.0463059018596758,0.00702514383111808,-0.0507566601879835,-0.049111143497438,0.0426235342999119,-0.0982320654985172,0.0248044388131098,0.131385882213224,-0.0607837792946606
"Peru",-0.0764362246749302,0.0182446194383672,0.0290049109372932,0.0256075993564413,-0.0162013308089432,-0.00256272353055276,0.0604346505341673,0.0511874189387707,0.0211717180968615,-0.0299813675945437,0.00241514036882682,0.00978653674302766,0.0695310194246463,0.0801763754518021,0.0220740182628046,-0.00496676584704571,0.056489497781866,0.00812670180577982,-0.0339200248468898,0.0117545178352779,-0.0668661096509584,-0.0509710996862149,-0.017527322842687,-0.0825002540803694,0.0379444123117138,0.0181451542082816,-0.0375709352426288,-0.0880929025679986,-0.0358769163490921
"Philippines",-0.0785234882292377,0.0297951799208227,-0.00288501695026552,-0.00179690084247398,-0.0232676248033071,-0.0315251794361033,0.0172757788596556,0.0678575508691162,0.0555908515752718,-0.0194638076129365,-0.0159245759261935,-0.0065912646150331,0.0311975919721581,-0.0948535008761062,0.0271929640115898,0.0652284424945456,0.0991751788658311,0.045793430103011,-0.0290461249061764,-0.0505936685354507,-0.0693479857749807,0.0346130943213993,0.09009281349908,-0.0202038472241809,0.00614905219766747,0.0294497618793634,-0.00437034108336161,-0.00325080527416952,-0.0600105518605728
"Thailand",-0.0780033207216028,0.0280915209075406,0.00992996453443096,0.019575509359464,-0.0210962704062335,-0.0136928733039721,-0.00931060906918703,0.0475344004980498,0.0443921587625061,-0.0422778002100563,-0.0314905030614463,-0.0213016189138859,0.079564149363742,-0.104455699537787,0.047864235691352,0.0914184759449731,0.0666163316007469,-0.0165974200291038,-0.0568723169487476,-0.0275379927891991,-0.125884347274176,0.0223500717711782,0.0221177190213613,-0.0415312253574228,-0.0488461874533638,0.0120003532312563,-0.0549866314574132,-0.0631631270659728,-0.069876527202157
"Burundi",-0.0807609773027941,0.0270042919922813,-0.0152565902328007,0.0136722740734961,-0.0185717014319964,-0.0377922899411881,-0.0387911712839956,0.00517455897612594,0.00951844911496058,-0.0254341052449037,0.00160274136136598,-0.0303265443002602,0.019776691774558,-0.0237211176442453,0.0295000950596302,-0.00100152341995898,0.0265258972321249,-0.0152801835894709,-0.0321001874922537,0.00965898544986402,-0.0208947497432004,-0.0326823537510282,-0.0509781997155817,0.027809714561837,-0.0359290501535187,-0.0752021201486995,0.0137269724011718,0.032694154285317,-0.0123517090363219
"Gabon",-0.0797509740245157,0.0277780062216228,-0.00186031150650627,0.0120985240563986,-0.00700879308928538,0.0235106850488204,-0.0359788257260973,-0.00126291403843023,-0.0372015652902044,-0.0230316815174252,0.0158793749600317,0.00965281639279207,0.0309107772852548,-0.0374088054850953,0.00624365579036914,0.0319761076098069,-0.0353571885214755,-0.000778458343711353,0.0126401796022867,0.0295318049075783,-0.0324605896699397,-0.0424298063783596,0.0289433604071937,-0.0397920946687556,0.030048699411517,0.0526199596006514,-0.0104120974315476,-0.00719009720549934,-0.0775091431330282
"Cyprus",-0.0730525669654133,0.00819576054320567,-0.0846058940262818,-0.00875451158078216,0.0301801593689357,-0.0233876698199073,-0.0161602735254855,-0.0263500650707123,0.0306601892740768,0.058768441799781,0.00531331737739005,-0.0538810728530725,-0.00699407443913697,-0.0247923603617542,0.0412592250186951,-0.143770651901484,0.0338229141070804,0.0419257713022848,0.0803736534215704,-0.0202401402864999,0.0555790251300339,-0.103553553349891,0.0044645346425605,0.121029891359336,-0.0153209281104254,0.0314716235090903,-0.0637800936766814,0.0354723356295879,0.0926922253703556
"Ethiopia",-0.0771201382191163,0.0441826921027824,0.0110404076423052,0.0256022199210975,-0.0115287405985139,-0.0218876881541838,-0.00161782102617076,0.0326358816798591,-0.0941623994213352,0.0162661103276108,0.00198418778205088,0.0140819022127685,0.0724811920163042,0.0166036794168136,-0.00604454554652572,0.0549522470667963,0.0579402083928451,0.0366354497106162,-0.132850012340632,-0.0147790920862022,0.0513693599868818,-0.0935162441130351,-0.0704692838780339,-0.0108935429933079,0.0201551114438605,-0.0860763346628066,-0.0467322998306467,-0.00607346912700712,-0.00608378812707583
"Niger",-0.0816691548233222,0.0308579409594422,-0.0175516566132287,0.00162986261202734,-0.0381008052140144,-0.0152328640298615,-0.0455039567082657,0.00902466327009521,0.0109377546790707,-0.00692242852973701,0.00410537193821445,-0.0118875529781202,-0.0137321406165164,-0.061201552667253,-0.0046688266874508,0.0359833070386699,-0.0286005127499693,0.0069387567966533,-0.0366142489624641,0.00560406735586832,-0.0252129293275676,-0.0158755170421657,-0.0250397804933347,0.0330086649126937,-0.0227186194200616,-0.00480258530060432,0.0216495731217316,-0.0132125883190246,-0.0120594529214456
"Togo",-0.0779301040885512,0.0426005285786038,-0.00137628016948956,0.0276096322261504,0.00579884111157813,-0.0613291507247705,-0.0229332907193418,-0.0342761682511328,-0.00653867201295903,0.011746010108493,-0.0165126687977535,-0.020415043615147,0.05480937451334,-0.0314371632234429,-0.0321930770241089,-0.109387300422878,-0.0242796577591765,0.000929485012170667,-0.0753304320256863,-0.094740685924517,0.0714755097488597,-0.0343107611807013,0.020276809996255,-0.0412111067547007,0.0468410690005306,0.0963823734994659,-0.00873671410089491,0.0601621555400321,0.0619455989822097
"Barbados",-0.0793100707532097,0.0349386858233654,0.0197724106944585,0.0518286937245201,0.00369404885546181,0.0249518054313509,0.0275538154155251,0.0364140441530851,0.0133682838517758,-0.0381435259796774,0.061771279308329,0.0603184095231558,-0.107319355646891,0.0621436102694509,0.0553707112104007,-0.104706139340446,0.066828335489841,0.0452896040795492,0.0825434352832403,0.0303493475046833,-0.094934693163098,-0.0594303413087942,-0.0155737773187704,0.00805465747648971,0.0719224102932887,-0.0915739050519538,-0.0187580391373166,-0.0251844844450389,0.00338791263132045
"Liberia",-0.0737039347756103,0.044904532393098,0.0307351533225112,0.0758873191838435,0.00909084406339022,-0.00463493183984912,0.0313501477193931,0.0536469476021887,0.0435602583894196,0.00953216489879218,0.0195756109729502,0.042680293292359,-0.109564072170597,-0.0506285537848139,-0.0530498074752252,0.0113453143755872,-0.00374447647030342,0.104314583108029,0.0428610841142046,-0.0266432046453529,-0.0300512251321581,-0.0305901262323751,0.00809232046844168,0.0282321198831847,-0.0369037030982129,-0.0880198234984985,0.0485911376343122,0.149482237751064,0.189831251729161
"Sierra Leone",-0.082365851655748,0.0288116827322316,-0.00898367835291663,0.00189936566753099,-0.0282167870155719,0.00649901769143856,-0.0224040122604014,0.0227852400653225,0.0193558983597026,-0.0309315633636243,0.0176211259699053,0.0138884830767276,-0.00305124913310296,-0.0380739167940209,0.0193412083853789,0.0437802183656122,-0.00642618046668754,0.0407401909930401,0.00170346678758065,0.0107899682981519,-0.0143078552879273,-0.0313912200380195,0.0416558068510136,0.0565190548664892,0.0744720237171973,-0.00228655965541895,0.0411398129569672,-0.039674959819655,0.0356342625447474
"Cambodia",-0.0810514235012045,0.0253568096556483,-0.0137324921866555,-0.00510142928948475,-0.0206823423319084,0.0112053153721624,-0.0139540343896404,0.0128787209117549,-0.00388425755767514,0.0126493926609945,0.00217658433877713,0.00720531291181927,0.0114001971271905,0.00349180745465712,-0.0611392013862782,0.0812781095127423,-0.0458142097894262,0.0425190320706413,-0.0119572155844881,-0.0400652702047634,0.0343393526382334,0.00596814374791483,0.0470261794308405,0.046871441148953,0.00102062213800226,-0.0288073148052298,-0.0316246109636654,0.116586732292595,-0.0323901677241429
"Eswatini",-0.0760809461468119,0.01077494279293,0.0518234900319161,0.0624270956788853,-0.0594430879625452,0.0497133595157697,0.00794383964993018,-0.0222463538996167,-0.00225025881579044,0.0307436197665372,-0.0653703617788352,-0.0616856411319472,-0.0828830018751173,-0.0057825156006121,0.0819277169765438,-0.0466202084160228,0.0829099805337082,0.0135769953421272,-0.0405472931394673,0.0159524708761184,-0.0118732635410422,-0.041412383994316,0.000180212703224736,-0.000612834415767108,0.024345160143778,-0.0918906905055581,0.142334270877394,-0.00349898659163362,0.0804503103709838
"Congo - Kinshasa",-0.0740462566414538,0.0619690025404438,0.0298187349974314,0.0882418691928708,0.0188868937609296,-0.0472246430625182,-0.0779794023879334,0.00965617852299853,-0.0286579945345206,0.0736493010815474,0.0314435861148409,-0.0134155178292736,-0.101382362583998,-0.0824226516456829,-0.036773081130431,0.173065784460163,-0.0508860150251652,0.0740455607294654,-0.0329824754158987,-0.0623805667985486,0.0753720297835022,-0.0321233868021524,0.0484690781157554,-0.0902335919412123,-0.186181000410566,0.040294702125609,-0.0777950169460294,0.053923108238801,0.113467218702725
"Gambia",-0.082898757223342,0.0316707060637884,-0.00475684349254094,0.0157333442303021,-0.0205576688994782,0.0144033209756493,-0.0247136182055746,0.000356909758981464,-0.00911759055781908,-0.0127817710312375,0.0614979102803102,0.0462885055996837,0.00561912221137542,0.000456566386026001,-0.0223052378522747,-0.00587524571301438,-0.0496703457256004,0.0115862637053667,0.0199140156170849,0.0371305654486377,-0.00746752831289711,-0.03928521409943,-0.0109375017826808,0.0369036545491471,0.0527435412323596,0.048018009051161,0.0358381209437772,-0.0201805229093234,0.0253983191099866
"Bahamas",-0.0776200438340572,0.0285731620552538,0.0160062403455504,0.054373466118151,0.00845811343240682,0.0592806947568035,0.00216847724656399,0.0162575069834592,-0.0222181945802128,0.00380810108983883,-0.00764280286497122,0.0451215534216658,-0.0972343568988142,0.0583704375945291,0.0787078629019409,-0.0283948139872289,0.0829290536700449,-0.0585960590133356,0.03611024177415,0.0890488891544034,-0.0743535151002147,0.0297415349373956,0.0106054535484883,0.00851644781754533,-0.1277837208117,-0.046824082777302,0.0902978060996181,0.0275336924632372,-0.0221147430975339
"Iraq",-0.07929295594756,0.0421838302482254,-0.0114772733365665,-0.0292256478465555,-0.0406717014559128,-0.00508173039771463,0.0415695175659275,0.046466818118662,-0.0332217877586528,-0.0156079229626238,0.00232775251102173,0.0604293773147773,0.0415934224320976,0.0672749031553346,-0.0782572898300592,0.0325044051136447,-0.102654924487169,0.0777326374417541,0.0452988522488794,-0.0306687152608478,0.0734071414430779,0.0645153459596872,-0.0202089682914997,-0.00336542827648132,0.0244107380226995,-0.0302673992825184,0.0979139429251899,0.0431082151860185,-0.104381548930135
"Yugoslavia",-0.0705020224495738,0.00934752630951437,-0.0770975710285369,0.00302906681787405,0.0556986405328156,-0.0772603181050526,-0.0394088232789471,-0.021878694814401,0.0141055485739758,0.0569338449819334,-0.0129136891494711,-0.0829363939459547,0.0948444664184996,0.00863637553991938,0.0281318764175503,-0.0923746354164,0.0477968708108305,-0.0336907682131617,0.0252768597126626,-0.128837926048605,0.0557197388375946,-0.103640833693731,0.0257669138404528,0.133255596076033,-0.0258851796330737,0.0849853294602199,0.142788392937605,-0.132281167284933,-0.0949016963713594
"Papua New Guinea",-0.0732234250694593,0.0567741680789381,0.0399685604532122,0.105341370827497,0.0440205768490623,-0.108442807928681,-0.0100733814221213,-0.0184188409654254,-0.0158940705568167,0.0159892894182296,0.0194020369735032,-0.00468033962713626,-0.0215873734634552,0.0133317999871559,0.0419150890235652,-0.137687334246863,0.0549860286232708,0.0344363011424672,-0.105169454539347,-0.0567792998833207,0.103805087855913,0.068915602335893,0.045705816218137,-0.0760516463150802,0.0250182213876497,0.0510372558354769,0.134111518446436,-0.113413016309698,-0.132359699239323
"Egypt",-0.0776905924200201,0.0407003569065075,-0.0296247563604381,-0.034288074961401,-0.0432843026681707,-0.0412052377512511,-0.0057190608788814,0.0308666956076888,-0.00751957747480265,-0.00559646124536697,-0.0233876418973208,0.0164896466310038,0.0433292797318265,-0.00278013562002823,-0.00874263328339576,0.00951418030851947,-0.070853706626954,-0.0296989588568002,0.072172775127879,-0.00597886960763105,0.0784407782271348,-0.00456281986713793,0.00985949520062803,-0.0122060539147421,-0.0183823805055837,-0.0286642738425712,0.0601022315044043,-0.0164073159477643,-0.0637071598309773
"Honduras",-0.0708200987761582,0.0290013521632348,0.049593812146411,0.100615853205165,0.0338206256002795,-0.0212415792727417,0.0688504944536208,-0.0097195201439977,-0.0593877015379525,0.0241610827819281,-0.00618819356664152,0.0307346327860325,0.0192875180769178,0.0948329774780506,-0.0320919606586844,-0.0927216149809934,0.0528743459235131,-0.0417060373638347,0.0141109212192194,-0.122621142003113,0.032964562971412,0.111608514493789,0.0254689719695245,-0.0422688996849434,0.0290551508708836,0.0678913390321293,-0.00644081555016814,0.130978015120428,0.0747749227322326
"Kenya",-0.0802393468769334,0.0354188959074801,-0.00660740164109435,0.018842194848699,-0.0150269370589278,-0.0352327936577463,-0.0318246822839429,0.00928653143718153,-0.0231736463202562,-0.0141364968934292,0.0240523153710289,-0.00187753075502661,-0.00973683702999202,-0.0729773964548135,0.0197939895097521,-0.00750576018743988,-0.0084318704319546,-0.00469887869763067,-0.0292544247213428,0.0545639516494584,0.0257348240320781,-0.00867730270289213,-0.0349174810551547,0.0969193864919596,-0.0435827150956106,-0.0317823064917482,-0.0631723406361462,-0.0367629298086712,0.025995681651218
"Colombia",-0.0749414995839187,0.0243472990270587,0.0182666795234322,0.042959044366056,-0.0279044118231996,-0.0212737451369869,0.0230848029048459,0.0202120518852807,-0.00144435157164702,0.0168052809489905,0.00879910744192451,0.00261760755883951,0.0528016575692012,-0.0244951626201213,0.017721202442592,0.00377842147646047,0.0438321797052283,0.0126858042038511,0.0302151063468675,-0.0253926480002232,-0.128033835016656,0.071623747459562,-0.0670523637433321,-0.0137344730586762,0.018379370489785,0.113794679854497,-0.0357003317116176,-0.0853138821344142,-0.026183729290848
"Mexico",-0.077809386066704,0.0211957767816309,-0.000587963349688617,0.012015599240008,-0.00772080649800999,-0.0152848315016344,0.0570161506109674,0.0207619314029657,0.0319057203883175,-0.0187928567308241,-0.00917208916287513,0.0148477903268874,0.0746661056739756,0.074713545875927,-0.0396698908792547,-0.0704544759559146,0.00527876799881952,0.0271999401156423,0.0415873068076911,-0.00296488234225242,-0.0662398491284471,0.0181053817514162,0.0158220046257974,0.0508454407885285,0.140455794189182,0.0369333389251228,-0.136162305973341,0.074983326467318,0.0399685181736695
"Madagascar",-0.0819132620470695,0.0297483065396784,-0.00817289249238786,-0.00913328961331141,-0.0332317351656905,0.0358520303437624,0.030285848260699,0.026323961771077,0.0518472618494157,-0.00849829200561622,0.0391589132524623,0.010938008530478,-0.0222832239145749,0.0556162387268637,-0.034206785091851,-0.00967538656102356,-0.0708978595662504,-0.0213517502607108,0.0450798032367373,-0.0272143882792877,-0.0818658799198385,0.0400375587065878,-0.0239396111521101,0.00966550810278546,0.0616356341097461,-0.0541645509884284,-0.0346343741007997,-0.00542811493041261,0.0105093402749964
"Laos",-0.0794105999176802,0.0310165164088264,-0.018275296365836,0.00176711824290096,-0.0425541094598317,0.000550623053867924,-0.014863571917671,0.0134568906650728,0.0222281500304175,-0.0232052161343554,-0.0212713375679848,-0.0573913404275647,0.0431341096974178,0.01931005813314,0.00866950678858259,0.0704446001632683,0.0102454339478664,0.00647916823946204,0.00507847185727169,0.00000500751359482944,0.0153537171281448,-0.0298170652795022,0.0230777349725475,-0.0152429596302822,0.0731351442742197,-0.0419098381694167,-0.131173045616381,0.0736316009615514,0.0230832856648669
"Fiji",-0.0721438301953007,0.0477536239906566,0.0518650826301569,0.107279182383939,0.0169688810495353,-0.0225471033742953,-0.0374814491542765,-0.03191565167173,-0.111158963992176,-0.0090198271103569,0.000112763220604704,-0.0384060050955702,-0.0282970869749542,-0.0350414713799731,0.0692038023228225,-0.0277591650716252,0.136226453768254,-0.10297901095045,-0.0147883891416784,0.0196741320824125,-0.0252958455913395,0.0118599114137747,0.0559597214593694,0.0150789679992396,0.0154093672700454,0.0559900990062658,-0.00357170007153443,-0.0512846929951903,-0.0482166794305756
"Nepal",-0.0785574174342418,0.0360841036606439,0.00185276153635958,0.0261998795999647,-0.0303863268895093,-0.0102127594188213,-0.0429732019462329,0.00571161966712758,-0.0201087739694854,0.0100070817640251,-0.0230260594308764,0.00470314973820481,0.0461852922878089,-0.117874120549221,0.0307651997384512,0.0608970638259993,-0.0190970513658646,-0.0599875498782705,-0.0267259600807836,-0.00990461928649724,-0.0324388285958437,-0.0869595562578027,-0.0347321863666026,-0.01456908331424,-0.00846385009105335,0.0897597798491846,0.0681825639393672,0.0116976825719,-0.00334263115943132
"Cameroon",-0.0694086111381479,0.0827955104641463,0.0582912195349652,0.14065625937881,0.0538901312080147,-0.146447064929002,-0.0781640781538401,-0.0597916073670951,-0.0681133646844256,0.0737877565642294,-0.00402107660138874,-0.0314709628432966,-0.00869881934879668,-0.0833517694877275,0.0551720671200978,-0.0985743359193346,0.077422887684342,0.0963017268907991,-0.141648790033444,-0.100962353784491,0.130492511224829,0.0620901202968675,0.0086299268310902,-0.16344093840472,-0.0529218141563604,-0.19264932687889,-0.132865040664967,-0.0383336148935284,-0.061980324527091
"Chad",-0.0807994545293482,0.0311365253762287,-0.0074541738521864,0.00436037153113977,-0.0178863931422745,0.00866822513734854,-0.0406753066115555,0.0197199458380248,-0.00725780229067628,-0.0138249874542336,0.0279142385092023,0.0132665318334661,0.00339491631486285,-0.0664543069086055,-0.0159983626796583,0.104513676109524,-0.0200876572988428,0.0426690314695639,-0.0324977009517031,-0.0150387109561853,0.0167135542276255,-0.00924673885373204,0.0399197961045716,-0.00376545803924297,0.0292570128560123,0.00523725147675605,0.0633216850942451,-0.000512800141789799,0.0290094783343998
"Central African Republic",-0.0748074114637004,0.0357953702658764,0.030564930563203,0.0633100001655129,0.00495949974304024,0.0323682646424708,-0.00662874724115688,0.0052038074320584,-0.043983251870082,0.00580657997426515,-0.016980901212366,0.0274693490491396,-0.0739809200220328,-0.0495920106127259,-0.00524688147067652,0.0351711313601702,0.0714154954501162,0.015719435903607,-0.00818278215082166,-0.0235139242236965,0.0296726223000268,-0.0457365134346392,0.0283103494514734,-0.00174482969192392,-0.0284964553731813,-0.117088476696291,-0.110973975240126,0.0514788141509221,-0.0245268719337118
"Uruguay",-0.0732323726026264,0.0188964667572934,0.0430222644127298,0.0745910625940191,-0.0127207903429897,0.0449362624726301,0.0592622011539516,0.0394257935860468,-0.00218026444555698,0.028459522031588,-0.0119464352756669,0.0656927545137594,0.0248686025781377,-0.0172645370058514,0.0476910300318924,0.0325103524035121,0.0757509075807091,0.00995416257471816,0.120218998701905,0.0532810565736446,-0.0482650732576387,0.0136308264074066,-0.0388847255712966,-0.0163223059646483,0.00140344697531382,-0.0509112110840301,0.0169941150360544,0.108756867733819,0.00764709610516685
"Solomon Islands",-0.0757193207780693,0.0268371008873701,0.0316665503244439,0.0641142526806372,0.0376756374452829,-0.0267035184614381,0.0549038501344138,0.00285391599875195,-0.0298121458852903,-0.048622414584277,-0.0213872473222376,-0.00956394372320576,0.012776795704535,0.130947654724114,-0.0541854387407188,-0.0709839337109388,-0.0469462005623806,-0.0173654308790896,-0.0833071943633088,0.0169466158379396,0.161798188022838,0.014450063043493,0.0316397728663604,-0.0867619629430971,-0.0487043828820768,0.14998515627455,-0.0991987262439672,0.031776088469424,0.0758159207420109
"Côte d’Ivoire",-0.0691398571065721,0.0470089029861027,0.0511921160655079,0.12595984989298,0.0139427059278146,-0.00256871475424419,-0.0378013072042306,-0.00930105405383962,-0.0450981991446623,0.0603108964432813,-0.00345826525214488,0.01227896140338,-0.113821117699599,-0.184999363556102,0.0781405867309808,0.013346832848825,0.0831458215598268,0.0729065208404632,0.0421152037597169,0.0329585553273895,0.0684553083729435,-0.142879798999545,0.0395205218801053,-0.0823212114798551,-0.0262067660347934,0.0422526129835173,0.126343339687247,0.0328199891284051,0.0439130697641589
